AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2013,8754,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538520,178900,Ferry Street,A1261,2.7,1.68,686,217,7505,527,1153,198,41,8,0,5,15,268,9671
2013,16188,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,534280,181620,A1202/A13 mid-junction,A107,1.1,0.68,1328,926,11938,1607,1964,929,175,173,53,116,86,1531,17966
2013,16203,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,536500,181120,A101,A1261,0.8,0.5,695,1643,17682,815,4482,905,109,74,0,8,49,1144,25767
2013,17496,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.4,0.25,1290,920,9474,66,2063,289,101,48,1,5,0,443,12966
2013,17498,Counted,Manual count,London,Tower Hamlets,A1208,PA,534000,183100,Weymouth Terrace/LA Boundary,A107,1.1,0.68,1861,601,9109,877,2926,573,56,168,11,17,35,860,14373
2013,18436,Counted,Manual count,London,Tower Hamlets,A1210,PA,533800,181070,LA Boundary,A11,0.4,0.25,1304,919,11432,580,3709,572,112,113,0,9,32,837,17476
2013,18467,Counted,Manual count,London,Tower Hamlets,A3211,PA,533634,180720,A100,LA Boundary,0.3,0.19,2293,2613,29410,1735,6567,2258,373,1388,0,135,113,4267,44593
2013,18497,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534850,183388,A1208 Hackney Road,LA Boundary,0.2,0.12,1135,790,18110,2280,2591,782,111,205,18,18,33,1166,24937
2013,18736,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538195,180834,A1261,A13,0.5,0.31,72,1187,24507,402,4924,1064,205,352,19,32,100,1773,32792
2013,19035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537150,180780,A1206,A1203,0.5,0.31,231,411,23688,226,3106,744,99,120,17,30,66,1076,28506
2013,26217,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,538970,181320,A1263,Aspen Way tunnel,0.2,0.12,466,2440,46221,591,10509,3092,424,1395,181,213,488,5792,65553
2013,27581,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534000,180830,A100/A1210/A1211,Dock Street,0.4,0.25,1410,76,1370,7,497,84,4,1,0,1,2,93,2043
2013,27582,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536020,183200,A11,LA Boundary,1.4,0.87,572,479,12355,484,2387,248,77,78,6,1,2,412,16117
2013,27917,Counted,Manual count,London,Tower Hamlets,A12,PA,537550,183276,A11,B142,0.5,0.31,0,2154,71056,589,17789,2087,527,925,62,173,405,4180,95768
2013,28521,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A100,PA,533740,180500,LA Boundary,A1210/A1211,0.5,0.31,2890,1237,18579,1278,5124,1445,63,60,0,3,17,1587,27805
2013,28878,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537240,178900,A1203,Ferry Street,2.8,1.74,708,202,8505,602,1426,120,18,5,0,5,8,157,10892
2013,29037,Counted,Manual count,London,Tower Hamlets,A1203,PA,534836,180756,A1202,A101/A126,1.9,1.18,313,2848,35212,752,8349,2361,333,1298,34,47,184,4258,51419
2013,36218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,537000,181040,A1261,A1206,1.3,0.81,369,673,9923,746,2206,854,156,25,1,9,91,1136,14683
2013,37619,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1209,PA,534000,182520,LA Boundary,A107,1.5,0.93,1110,387,10139,762,1859,430,44,15,1,5,0,496,13643
2013,38270,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533840,180880,A100,LA Boundary,0.2,0.12,560,342,12799,687,3679,568,70,43,0,18,3,702,18209
2013,39035,Counted,Manual count,London,Tower Hamlets,A1203,PA,536066,180909,A126/A101,A1206,1.3,0.81,16,4620,51444,828,13261,2231,318,1598,19,29,211,4405,74558
2013,46218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,535100,181280,A11/A1202 mid-junction,A126,2.1,1.3,1066,1236,14880,1001,2604,1104,114,354,2,18,26,1618,21339
2013,47580,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534110,180940,Dock Street,Hooper Street,0.2,0.12,602,589,7356,14,2829,397,77,84,1,1,1,560,11349
2013,48161,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533640,182000,A11/A13 mid-junction,LA Boundary,0.9,0.56,1527,895,18430,169,5865,2386,143,268,4,40,124,2965,28324
2013,48814,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,538620,180750,A1206,Aspen Way Tunnel,0.5,0.31,161,2846,95266,1099,11910,3072,436,1000,13,37,323,4880,116002
2013,48815,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537030,180900,A13,A1206,0.3,0.19,897,759,17344,1050,3569,413,99,444,27,15,32,1030,23751
2013,49035,Counted,Manual count,London,Tower Hamlets,A1261,PA,537950,180570,A1261,A1206,0.9,0.56,0,2007,53626,476,14761,3049,571,1114,58,153,400,5345,76215
2013,56175,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,535000,181900,A107,A1205,1.6,0.99,2114,1201,16177,984,2905,949,87,104,8,28,62,1237,22505
2013,56506,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534950,183000,A1209,A1208,0.6,0.37,549,305,12635,1139,2173,559,162,70,4,32,32,860,17111
2013,56909,Counted,Manual count,London,Tower Hamlets,A1203,PA,534000,180600,LA Boundary,A1202,0.5,0.31,891,3510,32116,898,6781,2664,321,1117,0,155,221,4479,47785
2013,58445,Counted,Manual count,London,Tower Hamlets,A1020,PA,539100,180920,A1261,LA Boundary,0.4,0.25,174,320,20088,181,2174,1217,179,1024,15,26,161,2621,25384
2013,58446,Counted,Manual count,London,Tower Hamlets,A13,PA,538450,181080,A102,A1263,0.6,0.37,56,715,36251,490,5997,982,73,748,24,60,105,1993,45446
2013,59036,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,535968,181035,A126/A101,A13/A126,0.3,0.19,413,665,15338,340,2959,628,180,323,8,12,79,1231,20532
2013,70002,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537060,180760,A1203,A1261,0.2,0.12,1702,804,15455,1103,2427,600,191,212,2,15,63,1083,20872
2013,70003,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,537100,180730,A1206,A1261,0.6,0.37,125,1664,34598,616,7174,1591,220,296,146,160,266,2679,46731
2013,70193,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,533820,181310,LA Boundary,A1202/A13 mid-junc,0.2,0.12,1176,1599,20125,2983,4356,1040,142,47,1,15,4,1248,30310
2013,73554,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A102,PA,538410,180850,LA Boundary,A13,1,0.62,0,1603,47164,558,12909,7120,373,1427,31,119,549,9619,71853
2013,73961,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A101,PA,535530,180600,LA Boundary,A13,1.1,0.68,228,1023,25005,4,5920,438,0,0,22,0,0,460,32413
2013,74527,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A12,PA,537300,183460,B142,B142,0.3,0.19,0,2154,71056,589,17789,2087,527,925,62,173,405,4180,95768
2013,74528,Counted,Manual count,London,Tower Hamlets,A12,PA,537000,184000,LA Boundary,B142,1,0.62,0,1648,67335,551,18773,1775,477,1157,7,260,502,4179,92485
2013,74545,Counted,Manual count,London,Tower Hamlets,A1263,PA,538910,181040,A13,A1261,0.2,0.12,4,182,12904,233,3736,805,196,1165,22,65,116,2370,19425
2013,74905,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,533850,181240,St Botolph St/Aldgate High St,A1202/A13 mid-junction,0.2,0.12,978,1287,9428,1839,2403,775,216,117,5,7,60,1181,16138
2013,75425,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A13,PA,539100,181400,Aspen Way tunnel,LA boundary,0.2,0.12,0,3454,75975,198,13834,3082,428,2126,107,236,489,6468,99928
2013,75426,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538930,181200,Aspen Way,A13,0.5,0.31,80,1423,47633,549,5955,1536,218,500,6,19,161,2440,58001
2013,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538850,180950,Aspen Way tunnel,A1263,0.2,0.12,80,1423,47633,549,5955,1536,218,500,6,19,161,2440,58001
2014,6071,Counted,Manual count,London,Tower Hamlets,A12,PA,538180,181800,A13,A11,2.1,1.3,32,2051,57116,475,14200,4360,505,1042,122,251,377,6657,80499
2014,6201,Counted,Manual count,London,Tower Hamlets,A11,PA,537000,182730,A1205,A12,1.5,0.93,3115,1848,24993,1473,4951,1015,79,121,39,32,46,1333,34599
2014,6216,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,538200,181030,A1206,A102,0.2,0.12,768,3128,34695,773,6672,1361,245,456,16,44,207,2329,47597
2014,6636,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,535030,182500,Mile End Rd,Bethnal Green Rd,0.9,0.56,659,382,11781,816,2775,338,77,52,0,16,51,533,16285
2014,7540,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536630,182000,A13/A1261,A11,1.6,0.99,304,334,11286,806,2440,736,78,47,1,15,7,883,15749
2014,8284,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534160,180760,A1203,Cable Street,0.2,0.12,338,490,5724,128,1589,271,50,47,1,3,5,377,8307
2014,8489,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,536100,181139,A126,A101,0.2,0.12,670,1553,20440,1232,3449,852,128,127,2,14,144,1267,27941
2014,8754,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538520,178900,Ferry Street,A1261,2.7,1.68,738,223,7617,512,1175,174,40,8,0,4,15,241,9768
2014,16188,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,534280,181620,A1202/A13 mid-junction,A107,1.1,0.68,1429,949,12115,1563,2001,817,167,163,48,97,83,1376,18004
2014,16203,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,536500,181120,A101,A1261,0.8,0.5,748,1685,17945,793,4567,796,104,69,0,6,47,1024,26014
2014,17496,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.4,0.25,1388,943,9615,64,2103,254,96,45,1,4,0,400,13124
2014,17498,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1208,PA,534000,183100,Weymouth Terrace/LA Boundary,A107,1.1,0.68,2003,617,9244,853,2982,505,53,158,10,14,34,774,14469
2014,18436,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533800,181070,LA Boundary,A11,0.4,0.25,1403,942,11601,564,3780,503,106,106,0,7,31,754,17641
2014,18467,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A3211,PA,533634,180720,A100,LA Boundary,0.3,0.19,2467,2680,29846,1688,6692,1987,355,1304,0,114,110,3870,44777
2014,18497,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534850,183388,A1208 Hackney Road,LA Boundary,0.2,0.12,1221,810,18378,2218,2640,688,105,193,16,15,32,1050,25096
2014,18736,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538195,180834,A1261,A13,0.5,0.31,78,1217,24871,391,5017,937,195,331,17,27,97,1604,33100
2014,19035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537150,180780,A1206,A1203,0.5,0.31,249,421,24039,220,3165,655,95,112,16,25,64,966,28812
2014,26217,Counted,Manual count,London,Tower Hamlets,A13,PA,538970,181320,A1263,Aspen Way tunnel,0.2,0.12,999,1492,35395,833,9496,2387,321,943,165,327,353,4496,51713
2014,27581,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534000,180830,A100/A1210/A1211,Dock Street,0.4,0.25,1517,78,1391,6,506,74,4,1,0,1,2,82,2063
2014,27582,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536020,183200,A11,LA Boundary,1.4,0.87,615,491,12538,471,2433,218,73,74,5,1,2,373,16306
2014,27917,Counted,Manual count,London,Tower Hamlets,A12,PA,537550,183276,A11,B142,0.5,0.31,16,2121,75860,622,18755,3811,320,960,176,245,396,5908,103265
2014,28521,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A100,PA,533740,180500,LA Boundary,A1210/A1211,0.5,0.31,3110,1268,18854,1243,5222,1271,60,56,0,2,17,1406,27994
2014,28878,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537240,178900,A1203,Ferry Street,2.8,1.74,762,207,8631,586,1453,106,17,5,0,4,8,140,11018
2014,29037,Counted,Manual count,London,Tower Hamlets,A1203,PA,534836,180756,A1202,A101/A126,1.9,1.18,332,2875,26396,969,9831,2292,258,1099,50,58,140,3897,43968
2014,36218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,537000,181040,A1261,A1206,1.3,0.81,397,690,10070,726,2248,752,149,23,1,8,88,1021,14754
2014,37619,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1209,PA,534000,182520,LA Boundary,A107,1.5,0.93,1195,397,10290,741,1895,379,42,14,1,4,0,441,13763
2014,38270,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533840,180880,A100,LA Boundary,0.2,0.12,603,351,12989,668,3749,500,67,40,0,16,3,625,18382
2014,39035,Counted,Manual count,London,Tower Hamlets,A1203,PA,536066,180909,A126/A101,A1206,1.3,0.81,19,4048,51343,888,10727,5617,439,2181,49,51,186,8524,75529
2014,46218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,535100,181280,A11/A1202 mid-junction,A126,2.1,1.3,1147,1268,15101,974,2653,972,108,333,2,15,25,1455,21451
2014,47580,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534110,180940,Dock Street,Hooper Street,0.2,0.12,648,604,7465,14,2883,349,73,79,1,1,1,504,11470
2014,48161,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533640,182000,A11/A13 mid-junction,LA Boundary,0.9,0.56,1643,918,18703,165,5977,2100,137,252,4,33,120,2646,28408
2014,48814,Counted,Manual count,London,Tower Hamlets,A1261,PA,538620,180750,A1206,Aspen Way Tunnel,0.5,0.31,85,2879,62705,744,14414,4261,307,2779,112,166,237,7863,88605
2014,48815,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537030,180900,A13,A1206,0.3,0.19,965,778,17602,1022,3637,363,94,417,25,13,31,943,23981
2014,49035,Counted,Manual count,London,Tower Hamlets,A1261,PA,537950,180570,A1261,A1206,0.9,0.56,68,3654,55736,597,14738,3490,396,2805,68,171,165,7095,81821
2014,56175,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,535000,181900,A107,A1205,1.6,0.99,2274,1231,16417,957,2960,835,83,98,7,24,60,1106,22673
2014,56506,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534950,183000,A1209,A1208,0.6,0.37,591,313,12822,1108,2214,492,155,66,4,27,31,775,17231
2014,56909,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,534000,180600,LA Boundary,A1202,0.5,0.31,959,3600,32593,874,6911,2345,306,1050,0,130,214,4045,48022
2014,58445,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1020,PA,539100,180920,A1261,LA Boundary,0.4,0.25,187,328,20386,176,2215,1071,170,962,13,22,156,2395,25500
2014,58446,Counted,Manual count,London,Tower Hamlets,A13,PA,538450,181080,A102,A1263,0.6,0.37,333,1241,33643,605,9035,2736,252,1238,198,300,277,5001,49525
2014,59036,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,535968,181035,A126/A101,A13/A126,0.3,0.19,445,682,15566,330,3015,553,171,304,8,10,76,1122,20715
2014,70002,Counted,Manual count,London,Tower Hamlets,A1206,PA,537060,180760,A1203,A1261,0.2,0.12,899,684,10814,625,1820,399,26,105,6,3,6,545,14489
2014,70003,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,537100,180730,A1206,A1261,0.6,0.37,135,1707,35111,599,7311,1400,210,278,134,134,258,2413,47141
2014,70193,Counted,Manual count,London,Tower Hamlets,A11,PA,533820,181310,LA Boundary,A1202/A13 mid-junc,0.2,0.12,3977,2791,15833,2770,4913,1359,109,289,46,33,25,1861,28169
2014,73554,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A102,PA,538410,180850,LA Boundary,A13,1,0.62,2,2748,55917,517,16842,1821,336,1272,135,218,414,4196,80219
2014,73961,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A101,PA,535530,180600,LA Boundary,A13,1.1,0.68,147,1121,24088,21,6089,500,2,0,10,3,0,516,31834
2014,74527,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A12,PA,537300,183460,B142,B142,0.3,0.19,16,2121,75860,622,18755,3811,320,960,176,245,396,5908,103265
2014,74528,Counted,Manual count,London,Tower Hamlets,A12,PA,537000,184000,LA Boundary,B142,1,0.62,0,2015,64817,304,21533,2727,540,720,358,293,387,5026,93695
2014,74545,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1263,PA,538910,181040,A13,A1261,0.2,0.12,4,187,13095,227,3808,709,187,1094,21,55,112,2178,19494
2014,74905,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,533850,181240,St Botolph St/Aldgate High St,A1202/A13 mid-junction,0.2,0.12,1052,1320,9568,1789,2448,682,206,110,5,6,58,1067,16193
2014,75425,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A13,PA,539100,181400,Aspen Way tunnel,LA boundary,0.2,0.12,811,3851,79350,890,20063,5945,312,2681,161,387,496,9982,114136
2014,75426,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538930,181200,Aspen Way,A13,0.5,0.31,43,1440,31352,372,7207,2130,153,1390,56,83,118,3931,44303
2014,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538850,180950,Aspen Way tunnel,A1263,0.2,0.12,43,1440,31352,372,7207,2130,153,1390,56,83,118,3931,44303
2015,6071,Counted,Manual count,London,Tower Hamlets,A12,PA,538180,181800,A13,A11,2.1,1.3,48,1882,69380,415,16351,3299,351,1164,103,316,307,5540,93568
2015,6201,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,537000,182730,A1205,A12,1.5,0.93,3149,1840,25366,1510,4858,966,82,116,53,35,50,1302,34877
2015,6216,Counted,Manual count,London,Tower Hamlets,A13,PA,538200,181030,A1206,A102,0.2,0.12,473,2876,29880,807,7279,1756,189,536,112,81,89,2764,43606
2015,6636,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,535030,182500,Mile End Rd,Bethnal Green Rd,0.9,0.56,667,380,11956,836,2723,322,79,49,0,17,56,523,16418
2015,7540,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536630,182000,A13/A1261,A11,1.6,0.99,308,333,11455,826,2394,700,80,44,2,16,8,850,15857
2015,8284,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534160,180760,A1203,Cable Street,0.2,0.12,342,488,5809,131,1559,258,52,44,2,3,5,364,8351
2015,8489,Counted,Manual count,London,Tower Hamlets,A13,PA,536100,181139,A126,A101,0.2,0.12,1057,2200,18127,1158,3637,1034,76,174,39,62,53,1438,26559
2015,8754,Counted,Manual count,London,Tower Hamlets,A1206,PA,538520,178900,Ferry Street,A1261,2.7,1.68,722,144,6019,651,795,179,19,6,1,6,2,214,7824
2015,16188,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,534280,181620,A1202/A13 mid-junction,A107,1.1,0.68,1445,945,12296,1603,1964,778,172,155,66,107,91,1368,18175
2015,16203,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,536500,181120,A101,A1261,0.8,0.5,756,1678,18212,813,4481,758,107,66,0,7,52,990,26175
2015,17496,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.4,0.25,1404,939,9758,66,2063,242,99,43,1,5,0,389,13215
2015,17498,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1208,PA,534000,183100,Weymouth Terrace/LA Boundary,A107,1.1,0.68,2025,614,9382,875,2926,480,55,150,13,16,37,752,14548
2015,18436,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533800,181070,LA Boundary,A11,0.4,0.25,1419,938,11774,578,3709,479,109,101,0,8,34,731,17731
2015,18467,Counted,Manual count,London,Tower Hamlets,A3211,PA,533634,180720,A100,LA Boundary,0.3,0.19,3772,4055,25106,1389,7215,2209,277,1571,129,121,161,4468,42234
2015,18497,Counted,Manual count,London,Tower Hamlets,A107,PA,534850,183388,A1208 Hackney Road,LA Boundary,0.2,0.12,1509,952,11614,2047,2804,602,56,234,36,24,22,973,18391
2015,18736,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538195,180834,A1261,A13,0.5,0.31,79,1212,25242,401,4923,891,201,315,24,30,107,1568,33345
2015,19035,Counted,Manual count,London,Tower Hamlets,A1261,PA,537150,180780,A1206,A1203,0.5,0.31,175,754,17770,98,3732,1010,41,130,13,44,17,1254,23608
2015,26217,Counted,Manual count,London,Tower Hamlets,A13,PA,538970,181320,A1263,Aspen Way tunnel,0.2,0.12,1000,1411,39157,740,8803,2610,249,962,158,273,277,4529,54639
2015,27581,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534000,180830,A100/A1210/A1211,Dock Street,0.4,0.25,1534,78,1411,7,497,71,4,1,0,1,3,79,2071
2015,27582,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536020,183200,A11,LA Boundary,1.4,0.87,622,489,12725,483,2387,207,75,70,7,1,3,363,16448
2015,27917,Counted,Manual count,London,Tower Hamlets,A12,PA,537550,183276,A11,B142,0.5,0.31,19,2135,69227,908,17629,3737,369,1087,177,285,355,6010,95909
2015,28521,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A100,PA,533740,180500,LA Boundary,A1210/A1211,0.5,0.31,3145,1262,19136,1275,5124,1210,62,53,0,2,19,1346,28143
2015,28878,Counted,Manual count,London,Tower Hamlets,A1206,PA,537240,178900,A1203,Ferry Street,2.8,1.74,1263,157,5272,817,705,105,8,3,3,4,14,136,7087
2015,29037,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,534836,180756,A1202,A101/A126,1.9,1.18,335,2862,26790,994,9647,2182,265,1047,67,63,154,3779,44072
2015,36218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,537000,181040,A1261,A1206,1.3,0.81,402,687,10220,744,2206,716,153,22,2,9,97,997,14854
2015,37619,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1209,PA,534000,182520,LA Boundary,A107,1.5,0.93,1208,395,10443,760,1859,361,43,14,2,5,0,424,13881
2015,38270,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533840,180880,A100,LA Boundary,0.2,0.12,609,349,13182,685,3679,476,68,39,0,17,3,603,18498
2015,39035,Counted,Manual count,London,Tower Hamlets,A1203,PA,536066,180909,A126/A101,A1206,1.3,0.81,61,3948,38123,754,11383,2253,273,1545,142,125,145,4482,58691
2015,46218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,535100,181280,A11/A1202 mid-junction,A126,2.1,1.3,1159,1262,15326,998,2604,925,111,317,2,17,28,1400,21591
2015,47580,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534110,180940,Dock Street,Hooper Street,0.2,0.12,655,602,7576,14,2829,332,75,75,1,1,1,486,11507
2015,48161,Counted,Manual count,London,Tower Hamlets,A1202,PA,533640,182000,A11/A13 mid-junction,LA Boundary,0.9,0.56,4019,2567,16734,362,4835,1282,111,172,48,50,44,1707,26206
2015,48814,Counted,Manual count,London,Tower Hamlets,A1261,PA,538620,180750,A1206,Aspen Way Tunnel,0.5,0.31,144,2878,67876,707,15094,3308,305,2077,92,152,190,6122,92677
2015,48815,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537030,180900,A13,A1206,0.3,0.19,976,774,17864,1048,3569,346,97,397,34,14,34,922,24176
2015,49035,Counted,Manual count,London,Tower Hamlets,A1261,PA,537950,180570,A1261,A1206,0.9,0.56,35,3315,51872,444,12681,3378,350,1518,48,140,133,5568,73880
2015,56175,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,535000,181900,A107,A1205,1.6,0.99,2300,1226,16662,982,2905,794,85,94,9,26,66,1074,22849
2015,56506,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534950,183000,A1209,A1208,0.6,0.37,598,311,13013,1136,2172,468,159,63,6,30,34,760,17392
2015,56909,Counted,Manual count,London,Tower Hamlets,A1203,PA,534000,180600,LA Boundary,A1202,0.5,0.31,760,2972,21733,850,8020,2637,237,972,86,86,127,4146,37722
2015,58445,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1020,PA,539100,180920,A1261,LA Boundary,0.4,0.25,190,326,20690,181,2173,1019,175,917,18,24,172,2325,25696
2015,58446,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,538450,181080,A102,A1263,0.6,0.37,337,1236,34145,620,8865,2604,259,1180,269,330,305,4946,49812
2015,59036,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,535968,181035,A126/A101,A13/A126,0.3,0.19,449,679,15798,339,2959,526,176,289,10,11,84,1097,20872
2015,70002,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537060,180760,A1203,A1261,0.2,0.12,909,681,10976,641,1786,380,27,100,8,4,6,525,14608
2015,70003,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,537100,180730,A1206,A1261,0.6,0.37,136,1699,35635,614,7174,1333,216,265,181,148,283,2425,47547
2015,70193,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,533820,181310,LA Boundary,A1202/A13 mid-junc,0.2,0.12,4021,2779,16070,2840,4821,1293,112,275,63,36,28,1808,28317
